n,t,x,y
109,2517,93,349
109,2518,89,359
109,2519,84,370
109,2520,78,381
109,2521,74,392
109,2522,75,404
109,2523,78,415
109,2524,77,426
109,2525,78,435
109,2526,80,445
109,2527,83,455
109,2528,82,465
109,2529,85,474
109,2530,90,482
109,2531,95,489
109,2532,101,496
109,2533,107,500
109,2534,113,504
109,2535,121,507
109,2536,129,509
109,2537,137,511
109,2538,146,512
109,2539,155,511
109,2540,165,511
109,2541,176,510
109,2542,187,507
109,2543,199,505
109,2544,211,501
109,2545,221,496
109,2546,231,491
109,2547,241,483
109,2548,252,477
109,2549,260,470
109,2550,268,466
109,2551,277,457
109,2552,285,451
109,2553,296,446
109,2554,305,443
109,2555,314,441
109,2556,323,439
109,2557,332,439
109,2558,342,439
109,2559,352,440
109,2560,362,442
109,2561,373,446
109,2562,384,449
109,2563,395,454
109,2564,408,460
109,2565,419,466
109,2566,432,474
109,2567,443,482
109,2568,455,492
109,2569,468,502
109,2570,482,512
109,2571,496,522
109,2572,511,531
109,2573,526,539
109,2574,542,548
109,2575,559,556
109,2576,577,562
109,2577,595,568
109,2578,614,574
109,2579,633,579
109,2580,653,582
109,2581,673,585
109,2582,693,587
109,2583,713,589
109,2584,734,590
109,2585,755,591
109,2586,776,591
109,2587,799,592
109,2588,821,593
109,2589,842,594
109,2590,866,596
109,2591,887,598
109,2592,909,600
109,2593,931,602
109,2594,952,606
109,2595,973,609
109,2596,993,612
109,2597,1013,615
109,2598,1032,616
109,2599,1051,618
109,2600,1068,619
109,2601,1085,619
109,2602,1101,618
109,2603,1116,617
109,2604,1130,615
109,2605,1143,612
109,2606,1156,608
109,2607,1167,603
109,2608,1177,598
109,2609,1185,594
109,2610,1192,589
109,2611,1197,583
109,2612,1202,577
109,2613,1205,570
109,2614,1207,563
109,2615,1207,556
109,2616,1206,549
109,2617,1205,541
109,2618,1202,534
109,2619,1198,526
109,2620,1193,518
109,2621,1186,510
109,2622,1179,503
109,2623,1170,494
109,2624,1160,487
109,2625,1150,478
109,2626,1138,470
109,2627,1126,462
109,2628,1112,454
109,2629,1098,446
109,2630,1084,439
109,2631,1069,432
109,2632,1054,427
109,2633,1040,421
109,2634,1024,417
109,2635,1007,413
109,2636,990,409
109,2637,972,406
109,2638,954,404
109,2639,935,402
109,2640,916,400
109,2641,896,396
109,2642,877,391
109,2643,858,385
109,2644,838,378
109,2645,821,371
109,2646,802,362
109,2647,785,353
109,2648,768,344
109,2649,753,334
109,2650,738,325
109,2651,726,316
109,2652,714,306
109,2653,702,295
109,2654,693,286
109,2655,684,277
109,2656,677,267
109,2657,670,259
109,2658,666,249
109,2659,661,239
109,2660,658,229
109,2661,657,217
109,2662,658,206
109,2663,658,193
109,2664,659,181
109,2665,661,169
109,2666,665,160
109,2667,669,151
109,2668,674,141
109,2669,679,133
109,2670,686,126
109,2671,694,118
109,2672,703,111
109,2673,713,106
109,2674,723,100
109,2675,732,97
109,2676,743,93
109,2677,755,91
109,2678,767,89
109,2679,781,88
109,2680,795,88
109,2681,810,89
109,2682,827,91
109,2683,843,92
109,2684,859,96
109,2685,875,100
109,2686,890,104
109,2687,903,110
109,2688,917,115
109,2689,929,121
109,2690,940,128
109,2691,951,136
109,2692,962,143
109,2693,973,150
109,2694,983,158
109,2695,993,165
109,2696,1006,171
109,2697,1017,176
109,2698,1029,181
109,2699,1042,185
109,2700,1055,188
109,2701,1067,190
109,2702,1081,192
109,2703,1093,192
109,2704,1106,192
109,2705,1118,191
109,2706,1131,189
109,2707,1144,186
109,2708,1157,182
109,2709,1171,177
109,2710,1185,171
109,2711,1199,166
109,2712,1213,159
109,2713,1227,151
109,2714,1241,144
109,2715,1256,137
109,2716,1265,129
109,2717,1272,123
109,2718,974,403
109,2719,950,408
109,2720,938,406
109,2721,938,406
109,2722,938,406
109,2723,887,410
109,2724,872,411
109,2725,855,410
109,2726,837,408
109,2727,822,406
109,2728,803,401
109,2729,803,401
109,2730,769,382
109,2731,757,377
109,2732,744,370
109,2733,730,370
109,2734,720,361
109,2735,710,352
109,2736,702,342
109,2737,695,332
109,2738,689,321
109,2739,683,308
109,2740,686,278
109,2741,682,264
109,2742,680,250
109,2743,669,254
109,2744,669,242
109,2745,677,217
109,2746,679,205
109,2747,683,194
109,2748,685,179
109,2749,697,169
109,2750,703,156
109,2751,710,147
109,2752,717,138
109,2753,726,131
109,2754,734,123
109,2755,742,117
109,2756,753,113
109,2757,764,108
109,2758,772,102
109,2759,783,101
109,2760,799,98
109,2761,814,97
109,2762,829,98
109,2763,844,99
109,2764,859,100
109,2765,873,103
109,2766,888,107
109,2767,899,110
109,2768,914,114
109,2769,927,120
109,2770,941,129
109,2771,955,139
109,2772,968,147
109,2773,981,155
109,2774,994,163
109,2775,1006,168
109,2776,1020,174
109,2777,1039,181
109,2778,1054,184
109,2779,1067,185
109,2780,1079,185
109,2781,1091,187
109,2782,1102,187
109,2783,1112,189
109,2784,1122,188
109,2785,1131,187
109,2786,1140,184
109,2787,1149,179
109,2788,1158,174
109,2789,1166,168
109,2790,1175,160
109,2791,1183,151
109,2792,1194,139
109,2793,1203,132
109,2794,1214,125
109,2795,1226,120
109,2796,1237,113
109,2797,1252,104
109,2798,1264,98
109,2799,1272,93
110,2536,9,86
110,2537,19,72
110,2538,31,68
110,2539,46,67
110,2540,67,64
110,2541,90,63
110,2542,111,61
110,2543,133,60
110,2544,157,63
110,2545,177,64
110,2546,203,67
110,2547,224,72
110,2548,245,75
110,2549,264,78
110,2550,280,82
110,2551,295,86
110,2552,308,91
110,2553,323,97
110,2554,339,105
110,2555,350,112
110,2556,356,117
110,2557,365,124
110,2558,373,130
110,2559,381,139
110,2560,387,146
110,2561,393,152
110,2562,394,158
110,2563,397,165
110,2564,398,171
110,2565,399,177
110,2566,398,182
110,2567,393,186
110,2568,381,192
110,2569,375,197
110,2570,368,202
110,2571,363,208
110,2572,356,213
110,2573,347,218
110,2574,335,223
110,2575,325,228
110,2576,312,231
110,2577,296,238
110,2578,296,238
110,2579,303,250
110,2580,282,253
110,2581,269,256
110,2582,247,261
110,2583,218,264
110,2584,203,270
110,2585,188,276
110,2586,173,282
110,2587,159,288
110,2588,146,293
110,2589,133,299
110,2590,120,308
110,2591,114,321
110,2592,109,329
110,2593,101,338
110,2594,94,348
110,2595,90,358
110,2596,87,369
110,2597,86,380
110,2598,84,391
110,2599,85,403
110,2600,85,415
110,2601,90,427
110,2602,94,440
110,2603,96,452
110,2604,101,463
110,2605,108,474
110,2606,115,482
110,2607,119,489
110,2608,127,497
110,2609,133,505
110,2610,140,511
110,2611,149,516
110,2612,156,519
110,2613,160,519
110,2614,167,520
110,2615,176,520
110,2616,186,519
110,2617,195,518
110,2618,204,517
110,2619,214,513
110,2620,223,511
110,2621,233,504
110,2622,243,498
110,2623,254,491
110,2624,262,483
110,2625,272,477
110,2626,286,468
110,2627,295,461
110,2628,306,453
110,2629,317,444
110,2630,325,440
110,2631,330,437
110,2632,341,435
110,2633,351,433
110,2634,363,432
110,2635,373,433
110,2636,383,433
110,2637,392,436
110,2638,401,441
110,2639,411,447
110,2640,419,453
110,2641,426,458
110,2642,433,466
110,2643,441,474
110,2644,447,484
110,2645,458,495
110,2646,467,505
110,2647,477,516
110,2648,487,527
110,2649,493,535
110,2650,505,541
110,2651,511,546
110,2652,524,551
110,2653,537,556
110,2654,550,560
110,2655,560,564
110,2656,573,566
110,2657,586,568
110,2658,601,570
110,2659,616,570
110,2660,633,570
110,2661,650,570
110,2662,670,569
110,2663,685,567
110,2664,705,565
110,2665,723,564
110,2666,744,562
110,2667,766,560
110,2668,789,562
110,2669,812,562
110,2670,834,565
110,2671,855,566
110,2672,876,569
110,2673,895,573
110,2674,917,578
110,2675,936,582
110,2676,959,588
110,2677,976,589
110,2678,996,591
110,2679,1013,592
110,2680,1031,591
110,2681,1048,591
110,2682,1064,591
110,2683,1079,590
110,2684,1094,590
110,2685,1108,588
110,2686,1117,578
110,2687,1129,577
110,2688,1141,573
110,2689,1151,567
110,2690,1159,560
110,2691,1166,554
110,2692,1172,548
110,2693,1176,541
110,2694,1179,535
110,2695,1181,529
110,2696,1181,522
110,2697,1181,516
110,2698,1180,509
110,2699,1177,502
110,2700,1173,494
110,2701,1168,486
110,2702,1166,480
110,2703,1162,473
110,2704,1162,473
110,2705,1162,473
110,2706,1139,448
110,2707,1125,439
110,2708,1125,439
110,2709,1125,439
110,2710,1125,439
110,2711,1125,439
111,2576,8,93
111,2577,18,83
111,2578,38,76
111,2579,61,70
111,2580,88,66
111,2581,112,62
111,2582,134,59
111,2583,158,57
111,2584,180,55
111,2585,201,53
111,2586,224,52
111,2587,243,51
111,2588,263,51
111,2589,282,53
111,2590,297,55
111,2591,311,58
111,2592,325,61
111,2593,336,65
111,2594,347,67
111,2595,357,71
111,2596,366,76
111,2597,373,80
111,2598,379,87
111,2599,383,93
111,2600,388,99
111,2601,389,105
111,2602,389,113
111,2603,388,118
111,2604,388,124
111,2605,383,132
111,2606,378,137
111,2607,372,143
111,2608,365,149
111,2609,357,155
111,2610,350,161
111,2611,339,167
111,2612,329,172
111,2613,312,182
111,2614,296,187
111,2615,280,192
111,2616,265,200
111,2617,250,206
111,2618,234,212
111,2619,218,218
111,2620,230,231
111,2621,230,231
111,2622,230,231
111,2623,230,231
111,2624,230,231
112,2593,757,106
112,2594,769,99
112,2595,784,99
112,2596,801,99
113,2598,833,98
114,2602,897,109
114,2603,908,114
114,2604,921,122
114,2605,940,134
114,2606,954,142
114,2607,964,148
114,2608,982,159
114,2609,1000,166
114,2610,1012,172
114,2611,1024,180
114,2612,1050,186
114,2613,1065,193
114,2614,1078,193
114,2615,1093,195
114,2616,1105,197
114,2617,1119,194
114,2618,1132,194
114,2619,1147,191
114,2620,1160,186
114,2621,1173,181
114,2622,1187,174
114,2623,1198,168
114,2624,1213,158
114,2625,1225,153
114,2626,1239,137
114,2627,1254,135
114,2628,1269,126
115,2616,296,205
115,2617,281,214
115,2618,263,221
115,2619,247,226
115,2620,247,226
115,2621,247,226
115,2622,247,226
115,2623,247,226
115,2624,247,226
116,2620,201,224
116,2621,200,233
116,2622,184,242
116,2623,171,250
116,2624,159,260
116,2625,143,270
116,2626,131,278
116,2627,122,287
116,2628,114,296
116,2629,108,307
116,2630,105,320
116,2631,103,331
116,2632,97,343
116,2633,96,358
116,2634,96,369
116,2635,94,382
116,2636,92,393
116,2637,97,405
116,2638,100,416
116,2639,101,426
116,2640,105,437
116,2641,106,447
116,2642,109,460
116,2643,111,472
116,2644,112,482
116,2645,120,493
116,2646,126,501
116,2647,134,508
116,2648,141,515
116,2649,149,520
116,2650,157,524
116,2651,164,527
116,2652,171,530
116,2653,179,531
116,2654,184,531
116,2655,190,530
116,2656,194,529
116,2657,198,526
116,2658,202,522
116,2659,207,517
116,2660,213,510
116,2661,218,503
116,2662,225,495
116,2663,225,495
116,2664,225,495
116,2665,225,495
116,2666,225,495
117,2662,248,500
117,2663,241,487
117,2664,249,481
117,2665,257,473
117,2666,262,468
117,2667,268,462
117,2668,276,459
117,2669,289,456
117,2670,298,452
117,2671,310,450
117,2672,323,450
117,2673,337,452
117,2674,349,454
117,2675,363,458
117,2676,376,461
117,2677,390,467
117,2678,403,473
117,2679,417,479
117,2680,430,486
117,2681,444,493
117,2682,457,499
117,2683,472,503
117,2684,489,509
117,2685,508,514
117,2686,525,519
117,2687,544,524
117,2688,565,528
117,2689,585,531
117,2690,607,536
117,2691,629,539
117,2692,654,543
117,2693,679,547
117,2694,703,551
117,2695,728,555
117,2696,751,559
117,2697,774,562
117,2698,797,567
117,2699,821,571
117,2700,842,575
117,2701,863,578
117,2702,883,582
117,2703,903,587
117,2704,923,592
117,2705,942,596
117,2706,960,600
117,2707,978,604
117,2708,995,607
117,2709,1013,609
117,2710,1028,611
117,2711,1043,612
117,2712,1056,612
117,2713,1070,611
117,2714,1082,609
117,2715,1092,607
117,2716,1101,604
117,2717,1109,601
117,2718,1115,598
117,2719,1121,593
117,2720,1124,588
117,2721,1127,581
117,2722,1128,573
117,2723,1129,565
117,2724,1131,556
117,2725,1132,547
117,2726,1133,538
117,2727,1133,529
117,2728,1133,519
117,2729,1132,509
117,2730,1131,498
117,2731,1130,486
117,2732,1127,474
117,2733,1123,463
117,2734,1118,452
117,2735,1113,442
117,2736,1107,432
117,2737,1102,425
117,2738,1095,417
117,2739,1088,409
117,2740,1079,401
117,2741,1070,395
117,2742,1061,389
117,2743,1050,385
117,2744,1041,382
117,2745,1032,380
117,2746,1023,380
117,2747,1012,379
117,2748,1000,380
117,2749,988,382
117,2750,976,383
117,2751,962,385
117,2752,947,388
117,2753,931,390
117,2754,915,394
117,2755,897,396
117,2756,879,396
117,2757,861,396
117,2758,844,394
117,2759,826,392
117,2760,811,389
117,2761,797,385
117,2762,783,380
117,2763,769,374
117,2764,755,368
117,2765,742,361
117,2766,728,354
117,2767,716,343
117,2768,706,334
117,2769,696,323
117,2770,689,311
117,2771,683,298
117,2772,677,287
117,2773,671,273
117,2774,669,260
117,2775,668,246
117,2776,667,232
117,2777,667,219
117,2778,670,205
117,2779,674,193
117,2780,679,181
117,2781,685,168
117,2782,692,157
117,2783,704,145
117,2784,714,136
117,2785,723,127
117,2786,733,119
117,2787,744,110
117,2788,757,104
117,2789,769,99
117,2790,782,95
117,2791,793,93
117,2792,803,91
117,2793,817,91
117,2794,828,90
117,2795,842,91
117,2796,855,93
117,2797,869,96
117,2798,880,98
117,2799,892,102
117,2800,903,107
117,2801,915,113
117,2802,925,119
117,2803,938,129
117,2804,950,138
117,2805,963,148
117,2806,974,157
117,2807,987,165
117,2808,1000,172
117,2809,1016,178
117,2810,1029,183
117,2811,1043,186
117,2812,1056,190
117,2813,1068,193
117,2814,1079,194
117,2815,1091,194
117,2816,1101,192
117,2817,1111,190
117,2818,1121,186
117,2819,1130,181
117,2820,1141,175
117,2821,1151,168
117,2822,1161,159
117,2823,1172,150
117,2824,1185,142
117,2825,1197,135
117,2826,1208,129
117,2827,1220,124
117,2828,1235,120
117,2829,1248,116
117,2830,1261,113
117,2831,1269,110
118,2679,16,90
118,2680,25,85
118,2681,46,81
118,2682,64,78
118,2683,85,76
118,2684,107,74
118,2685,128,74
118,2686,150,74
118,2687,172,76
118,2688,196,79
118,2689,214,79
118,2690,233,83
118,2691,251,87
118,2692,269,91
118,2693,283,94
118,2694,300,98
118,2695,314,102
118,2696,329,107
118,2697,340,112
118,2698,350,117
118,2699,358,122
118,2700,364,130
118,2701,371,136
118,2702,375,143
118,2703,378,151
118,2704,379,159
118,2705,380,167
118,2706,378,174
118,2707,376,181
118,2708,373,187
118,2709,366,193
118,2710,361,198
118,2711,352,202
118,2712,344,207
118,2713,334,212
118,2714,324,215
118,2715,313,216
118,2716,299,219
118,2717,291,221
118,2718,271,223
118,2719,261,226
118,2720,249,227
118,2721,231,230
118,2722,219,233
118,2723,201,237
118,2724,184,242
118,2725,169,248
118,2726,155,255
118,2727,144,262
118,2728,130,269
118,2729,121,278
118,2730,110,287
118,2731,104,298
118,2732,99,309
118,2733,96,322
118,2734,92,335
118,2735,86,348
118,2736,83,360
118,2737,83,374
118,2738,83,386
118,2739,84,399
118,2740,87,414
118,2741,92,428
118,2742,93,441
118,2743,98,453
118,2744,99,466
118,2745,105,475
118,2746,112,486
118,2747,122,494
118,2748,131,503
118,2749,136,507
118,2750,141,512
118,2751,147,517
118,2752,152,519
118,2753,160,520
118,2754,167,520
118,2755,174,519
118,2756,180,517
118,2757,187,514
118,2758,196,509
118,2759,203,503
118,2760,211,496
118,2761,220,489
118,2762,229,481
118,2763,243,473
118,2764,250,466
118,2765,260,459
118,2766,269,454
118,2767,278,450
118,2768,286,442
118,2769,298,440
118,2770,310,437
118,2771,322,437
118,2772,333,437
118,2773,343,438
118,2774,351,440
118,2775,360,444
118,2776,370,448
118,2777,379,454
118,2778,389,461
118,2779,400,469
118,2780,411,478
118,2781,423,486
118,2782,436,495
118,2783,449,502
118,2784,459,508
118,2785,472,512
118,2786,486,517
118,2787,500,521
118,2788,514,524
118,2789,530,526
118,2790,545,527
118,2791,564,528
118,2792,581,528
118,2793,600,527
118,2794,619,527
118,2795,639,525
118,2796,658,522
118,2797,679,521
118,2798,702,519
118,2799,723,520
118,2800,745,520
118,2801,766,521
118,2802,786,522
118,2803,807,526
118,2804,827,530
118,2805,847,534
118,2806,865,539
118,2807,886,546
118,2808,909,554
118,2809,926,561
118,2810,948,569
118,2811,968,576
118,2812,989,582
118,2813,1009,587
118,2814,1028,592
118,2815,1045,595
118,2816,1061,598
118,2817,1076,600
118,2818,1090,601
118,2819,1104,601
118,2820,1118,600
118,2821,1129,598
118,2822,1140,595
118,2823,1149,591
118,2824,1156,586
118,2825,1163,579
118,2826,1168,573
118,2827,1172,566
118,2828,1175,557
118,2829,1176,548
118,2830,1178,539
118,2831,1178,529
118,2832,1177,518
118,2833,1176,508
118,2834,1173,496
118,2835,1169,485
118,2836,1165,475
118,2837,1159,463
118,2838,1153,454
118,2839,1147,446
118,2840,1140,437
118,2841,1131,429
118,2842,1123,422
118,2843,1112,416
118,2844,1102,410
118,2845,1090,404
118,2846,1076,399
118,2847,1063,394
118,2848,1048,391
118,2849,1032,388
118,2850,1016,385
118,2851,999,383
118,2852,982,382
118,2853,963,381
118,2854,945,380
118,2855,924,380
118,2856,902,381
118,2857,881,380
118,2858,860,381
118,2859,838,378
118,2860,819,377
118,2861,807,374
118,2862,785,371
118,2863,768,368
118,2864,753,364
118,2865,738,359
118,2866,723,353
118,2867,711,345
118,2868,704,338
118,2869,693,330
118,2870,684,321
118,2871,675,311
118,2872,666,302
118,2873,662,292
118,2874,656,279
118,2875,648,268
118,2876,645,256
118,2877,642,244
118,2878,643,230
118,2879,643,217
118,2880,644,203
118,2881,647,189
118,2882,650,176
118,2883,657,161
118,2884,661,148
118,2885,670,137
118,2886,678,129
118,2887,685,117
118,2888,693,110
118,2889,701,101
118,2890,710,95
118,2891,720,88
118,2892,732,85
118,2893,748,82
118,2894,759,80
118,2895,771,79
118,2896,785,79
118,2897,799,80
118,2898,814,82
118,2899,830,84
118,2900,847,88
118,2901,864,92
118,2902,881,98
118,2903,898,102
118,2904,913,110
118,2905,928,117
118,2906,944,124
118,2907,957,132
118,2908,969,140
118,2909,983,149
118,2910,994,158
118,2911,1006,167
118,2912,1018,176
118,2913,1029,183
118,2914,1041,191
118,2915,1054,196
118,2916,1065,200
118,2917,1077,204
118,2918,1087,206
118,2919,1097,207
118,2920,1108,208
118,2921,1118,207
118,2922,1127,206
118,2923,1137,202
118,2924,1147,197
118,2925,1155,191
118,2926,1163,185
118,2927,1172,177
118,2928,1180,168
118,2929,1188,159
118,2930,1197,150
118,2931,1207,140
118,2932,1217,132
118,2933,1227,126
118,2934,1238,121
118,2935,1251,115
118,2936,1262,110
118,2937,1268,106
118,2938,1275,100
119,2723,6,95
119,2724,14,87
119,2725,25,82
119,2726,36,73
119,2727,45,67
119,2728,56,63
119,2729,65,61
119,2730,85,59
119,2731,105,57
119,2732,126,56
119,2733,146,57
119,2734,167,58
119,2735,193,61
119,2736,215,66
119,2737,236,70
119,2738,253,75
119,2739,271,79
119,2740,294,82
119,2741,318,88
119,2742,327,92
119,2743,337,98
119,2744,347,103
119,2745,354,107
119,2746,361,115
119,2747,366,120
119,2748,370,126
119,2749,373,130
119,2750,377,137
119,2751,380,141
119,2752,380,145
119,2753,382,151
119,2754,381,156
119,2755,379,163
119,2756,375,170
119,2757,370,177
119,2758,368,183
119,2759,359,190
119,2760,358,195
119,2761,349,203
119,2762,341,209
119,2763,332,214
119,2764,321,219
119,2765,308,222
119,2766,295,227
119,2767,280,231
119,2768,264,233
119,2769,252,236
119,2770,233,241
119,2771,220,246
119,2772,204,251
119,2773,188,259
119,2774,175,266
119,2775,159,271
119,2776,146,279
119,2777,135,289
119,2778,122,301
119,2779,113,311
119,2780,105,321
119,2781,98,334
119,2782,91,347
119,2783,85,361
119,2784,82,375
119,2785,78,389
119,2786,76,404
119,2787,77,421
119,2788,77,435
119,2789,75,452
119,2790,79,469
119,2791,86,484
119,2792,96,497
119,2793,104,507
119,2794,109,515
119,2795,115,524
119,2796,122,531
119,2797,125,535
119,2798,129,537
119,2799,131,536
119,2800,136,536
119,2801,142,535
119,2802,148,535
119,2803,154,532
119,2804,158,528
119,2805,162,525
119,2806,169,520
119,2807,176,515
119,2808,181,509
119,2809,188,500
119,2810,195,492
119,2811,203,482
119,2812,212,476
119,2813,218,469
119,2814,231,458
119,2815,243,450
119,2816,260,440
119,2817,273,437
119,2818,288,436
119,2819,299,435
119,2820,308,434
119,2821,319,434
119,2822,329,433
119,2823,338,435
119,2824,346,437
119,2825,358,441
119,2826,364,443
119,2827,373,450
119,2828,384,457
119,2829,397,466
119,2830,416,481
119,2831,430,491
119,2832,446,502
119,2833,462,512
119,2834,475,523
119,2835,493,531
119,2836,509,544
119,2837,523,550
119,2838,540,559
119,2839,554,564
119,2840,575,571
119,2841,594,577
119,2842,612,580
119,2843,634,582
119,2844,657,587
119,2845,678,588
119,2846,698,587
119,2847,722,586
119,2848,741,586
119,2849,767,584
